1675641045;542;13;1280
1675641045;413;13;401
1675641045;364;13;553
1675641045;427;13;1208
1675641045;568;13;29
1675641045;211;13;1292
1675641045;222;13;351
1675641045;303;13;1376
1675641045;679;13;622
1675641045;43;13;1425
1675641045;217;13;955
1675641045;475;13;646
1675641045;75;13;732
1675641045;228;13;434
1675641045;747;13;351
1675641045;446;13;29
1675641045;140;13;132
1675641045;606;13;1011
1675641045;387;13;459
1675641045;768;13;835
1675641045;432;13;890
1675641045;596;13;1042
1675641045;133;13;837
1675641045;458;13;730
1675641045;618;13;520
1675641045;426;13;953
1675641045;662;13;900
1675641045;31;13;1072
1675641045;154;13;1487
1675641045;270;13;28
1675641045;86;13;1273
1675641045;205;13;1093
1675641045;361;13;658
1675641045;176;13;940
1675641045;99;13;820
1675641045;490;13;1297
1675641045;515;13;1482
1675641045;564;13;856
1675641045;530;13;1058
1675641045;624;13;9
1675641045;766;13;703
1675641045;636;13;899
1675641045;696;13;681
1675641045;478;13;1422
1675641045;651;13;1421
1675641045;231;13;919
1675641045;710;13;116
1675641045;644;13;783
1675641045;488;13;506
1675641045;503;13;1303
1675641045;595;13;627
1675641045;383;13;696
1675641045;689;13;470
1675641045;455;13;879
1675641045;619;13;771
1675641045;645;13;1347
1675641045;733;13;42
1675641045;499;13;1194
1675641045;525;13;8
1675641045;338;13;213
1675641045;248;13;290
1675641045;15;13;452
1675641045;300;13;853
1675641045;100;13;1074
1675641045;391;13;631
1675641045;218;13;423
1675641045;65;13;1343
1675641045;200;13;111
1675641045;1;13;202
1675641045;567;13;929
1675641045;327;13;1303
1675641045;145;13;1155
1675641045;21;13;955
1675641045;126;13;586
1675641045;290;13;492
1675641045;691;13;1241
1675641045;385;13;593
1675641045;85;13;1266
1675641045;235;13;1140
1675641045;194;13;657
1675641045;659;13;2
1675641045;251;13;1288
1675641045;19;13;1031
1675641045;277;13;336
1675641045;362;13;755
1675641045;456;13;57
1675641045;560;13;924
1675641045;794;13;299
1675641045;798;13;17
1675641045;185;13;1163
1675641045;513;13;1336
1675641045;672;13;422
1675641045;354;13;1163
1675641045;196;13;1083
1675641045;302;13;1008
1675641045;617;13;645
1675641045;649;13;389
1675641045;697;13;188
1675641045;612;13;1292
1675641045;728;13;433
1675641045;402;13;953
1675641045;257;13;1332
1675641045;535;13;869
1675641045;61;13;482
1675641045;732;13;66
1675641045;549;13;702
1675641045;593;13;216
1675641045;797;13;785
1675641045;294;13;375
1675641045;464;13;1388
1675641045;360;13;173
1675641045;309;13;1345
1675641045;718;13;100
1675641045;587;13;742
1675641045;175;13;957
1675641045;174;13;243
1675641045;598;13;467
1675550984;420;13;1132
1675550984;465;13;1344
1675550984;706;13;1016
1675550984;278;13;1313
1675550984;704;13;1261
1675550984;445;13;40
1675550984;654;13;117
1675550984;44;13;562
1675550984;551;13;1303
1675550984;786;13;871
1675550984;430;13;1136
1675550984;463;13;434
1675550984;794;13;731
1675550984;655;13;791
1675550984;600;13;242
1675550984;693;13;18
1675550984;556;13;219
1675550984;259;13;772
1675550984;97;13;437
1675550984;557;13;595
1675550984;593;13;964
1675550984;769;13;1489
1675550984;5;13;1414
1675550984;667;13;185
1675550984;176;13;116
1675550984;22;13;60
1675550984;386;13;764
1675550984;166;13;1117
1675550984;723;13;114
1675550984;629;13;711
1675550984;411;13;468
1675550984;705;13;633
1675550984;352;13;958
1675550984;81;13;380
1675550984;184;13;444
1675550984;397;13;541
1675550984;93;13;803
1675550984;481;13;1188
1675550984;66;13;413
1675550984;3;13;625
1675550984;123;13;483
1675550984;305;13;193
1675550984;559;13;964
1675550984;468;13;871
1675550984;765;13;284
1675550984;303;13;719
1675550984;74;13;49
1675550984;730;13;1449
1675550984;447;13;911
1675550984;651;13;1182
1675550984;4;13;1441
