1675641045;683;12;1143
1675641045;544;12;376
1675641045;380;12;835
1675641045;609;12;688
1675641045;434;12;840
1675641045;501;12;1103
1675641045;445;12;1477
1675641045;168;12;1399
1675641045;768;12;711
1675641045;486;12;878
1675641045;254;12;464
1675641045;24;12;141
1675641045;148;12;196
1675641045;432;12;1055
1675641045;188;12;547
1675641045;572;12;166
1675641045;305;12;82
1675641045;796;12;669
1675641045;195;12;1217
1675641045;531;12;991
1675641045;422;12;238
1675641045;770;12;1388
1675641045;277;12;1189
1675641045;312;12;568
1675641045;253;12;1048
1675641045;91;12;1232
1675641045;214;12;709
1675641045;65;12;1161
1675641045;494;12;1177
1675641045;393;12;77
1675641045;410;12;1036
1675641045;324;12;715
1675641045;648;12;462
1675641045;72;12;561
1675641045;717;12;1234
1675641045;330;12;262
1675641045;537;12;160
1675641045;516;12;347
1675641045;211;12;337
1675641045;483;12;625
1675641045;428;12;704
1675641045;156;12;960
1675641045;560;12;964
1675641045;131;12;527
1675641045;635;12;1086
1675641045;51;12;1250
1675641045;140;12;483
1675641045;7;12;1442
1675641045;232;12;1091
1675641045;759;12;430
1675641045;280;12;982
1675641045;200;12;716
1675641045;406;12;1445
1675641045;562;12;779
1675641045;513;12;1043
1675641045;56;12;1429
1675641045;749;12;759
1675641045;707;12;1355
1675641045;215;12;536
1675641045;539;12;509
1675641045;799;12;53
1675641045;69;12;309
1675641045;386;12;1287
1675641045;2;12;1306
1675641045;464;12;1454
1675641045;237;12;1146
1675641045;550;12;1491
1675641045;245;12;1273
1675641045;577;12;1307
1675641045;782;12;1226
1675641045;650;12;1387
1675641045;273;12;709
1675641045;119;12;59
1675641045;763;12;1059
1675641045;178;12;400
1675641045;676;12;44
1675641045;296;12;439
1675641045;530;12;234
1675641045;507;12;1148
1675641045;528;12;685
1675641045;495;12;1311
1675641045;783;12;860
1675641045;299;12;361
1675641045;435;12;642
1675641045;713;12;399
1675641045;302;12;494
1675641045;144;12;215
1675641045;692;12;625
1675641045;270;12;719
1675641045;626;12;1477
1675641045;40;12;470
1675641045;242;12;1111
1675641045;95;12;320
1675641045;504;12;117
1675641045;388;12;1464
1675641045;616;12;224
1675641045;59;12;1409
1675641045;785;12;1441
1675641045;437;12;29
1675641045;642;12;827
1675641045;525;12;419
1675641045;398;12;848
1675641045;508;12;1388
1675641045;420;12;784
1675641045;515;12;1230
1675641045;397;12;251
1675641045;487;12;1181
1675641045;586;12;347
1675641045;163;12;1443
1675641045;574;12;336
1675641045;552;12;946
1675641045;271;12;387
1675641045;519;12;1321
1675641045;366;12;436
1675641045;728;12;941
1675641045;321;12;32
1675641045;679;12;1320
1675641045;149;12;758
1675641045;92;12;837
1675641045;256;12;296
1675641045;602;12;309
1675641045;548;12;1487
1675641045;227;12;15
1675641045;359;12;775
1675641045;310;12;29
